distance,confidence,lat,lon
2719,14,44.9694149,-93.5168551
2719,14,44.9694147,-93.5168551
3614,9,44.9694144,-93.5168551
2761,13,44.9694142,-93.5168552
2670,14,44.9694142,-93.5168552
2681,12,44.9694139,-93.5168552
2702,11,44.9694137,-93.5168552
2727,9,44.9694135,-93.5168552
2709,8,44.9694132,-93.5168552
2645,8,44.969413,-93.5168553
2533,3,44.9694128,-93.5168553
2647,6,44.9694128,-93.5168553
2661,6,44.9694125,-93.5168555
2477,3,44.9694123,-93.5168556
2645,6,44.969412,-93.5168557
2661,6,44.9694118,-93.5168558
2689,5,44.9694117,-93.516856
2667,4,44.9694115,-93.5168564
4111,4,44.9694114,-93.5168567
4111,4,44.9694114,-93.5168567
4111,4,44.9694112,-93.5168572
4145,4,44.9694111,-93.5168576
2604,6,44.9694111,-93.516858
2604,6,44.9694109,-93.5168585
2576,8,44.9694108,-93.5168589
2585,10,44.9694107,-93.5168596
2597,12,44.9694106,-93.51686
2602,13,44.9694106,-93.51686
2428,9,44.9694106,-93.5168605
2428,9,44.9694105,-93.5168611
2419,9,44.9694105,-93.5168616
2599,13,44.9694104,-93.5168622
2666,14,44.9694103,-93.5168626
2666,14,44.9694103,-93.5168628
2733,13,44.9694103,-93.5168628
2718,13,44.9694102,-93.5168633
2760,13,44.9694101,-93.5168635
2784,12,44.96941,-93.5168639
2762,12,44.9694099,-93.5168643
2754,13,44.9694098,-93.5168646
2736,12,44.9694097,-93.516865
2403,9,44.9694097,-93.516865
2664,13,44.9694097,-93.5168653
2664,13,44.9694096,-93.5168656
2674,14,44.9694096,-93.5168658
2695,15,44.9694096,-93.516866
2695,15,44.9694095,-93.5168663
2707,15,44.9694094,-93.5168665
2678,15,44.9694094,-93.5168665
2678,15,44.9694093,-93.5168668
2682,16,44.9694092,-93.516867
2661,16,44.9694091,-93.5168671
2627,14,44.969409,-93.5168674
2661,14,44.9694089,-93.5168675
2653,12,44.9694087,-93.5168677
2625,11,44.9694087,-93.5168677
2617,11,44.9694086,-93.5168678
2639,12,44.9694085,-93.5168679
2596,12,44.9694085,-93.5168681
2697,11,44.9694085,-93.5168683
2748,12,44.9694084,-93.5168685
2764,11,44.9694084,-93.5168686
2721,12,44.9694084,-93.5168686
2680,10,44.9694084,-93.5168687
